;SUBJECT_ID;;IP;;;;QUESTION_ID;IMAGE_ID;GT_ANSWER;MODEL;COLOR_COND;GT_CONFORM;DATASET;EXP_LIST;;ANSW_CORRECT;EXPL_CONS_ANSW;EXPL_CONS_IMG;EXPL_FLUENT;SHAPES;COLORS;MATERIALS;GEN_SCENE;COMPETENT;
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346582;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713346585;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;4;5;4;5;4;4;5;Next
id;ii6i4g9cro2cttgsc0a4tpkhko;ip;176.251.85.195;time;1713346588;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;5;4;4;4;2;2;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713346593;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;1;1;2;2;2;1;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713346593;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;0;4;5;5;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346593;data;"<id:	QUESTION_ID	14641	";"	IMAGE_ID	14641	";"	GT_ANSWER	rubber	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;2;3;2;3;2;2;2;Next
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346594;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;2;4;1;4;2;2;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713346596;data;Next;;;;;;;;;;;;;;;;;;
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346607;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;4;3;4;2;5;1;3;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346607;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;3;4;2;5;5;4;4;3;Next
id;939qfirgca8h31umftrhltlfo3;ip;81.110.5.213;time;1713346608;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;2;2;2;2;2;2;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713346609;data;"<id:	QUESTION_ID	96075000	";"	IMAGE_ID	96075	";"	GT_ANSWER	sunny	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;1;1;1;0;3;2;1;1;Next
id;a5j7edl8p6sjus2pjn78scn1g4;ip;159.196.12.55;time;1713346610;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;4;5;4;5;2;5;5;4;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713346613;data;"<id:	QUESTION_ID	423618001	";"	IMAGE_ID	423618	";"	GT_ANSWER	plastic	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;4;4;4;4;1;4;3;Next
id;a5j7edl8p6sjus2pjn78scn1g4;ip;159.196.12.55;time;1713346613;data;Next;;;;;;;;;;;;;;;;;;
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346614;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;2;4;4;2;4;2;2;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346620;data;"<id:	QUESTION_ID	486104003	";"	IMAGE_ID	486104	";"	GT_ANSWER	baseball	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;3;3;5;4;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713346623;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;1;3;3;2;2;2;Next
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346624;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;4;3;4;2;4;3;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346624;data;"<id:	QUESTION_ID	130433	";"	IMAGE_ID	13044	";"	GT_ANSWER	green	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;ii6i4g9cro2cttgsc0a4tpkhko;ip;176.251.85.195;time;1713346627;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;1;5;5;1;5;3;3;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713346631;data;Yes;;;;;;;;;;;;;;;;;;
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346631;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;1;1;2;1;2;2;1;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346636;data;"<id:	QUESTION_ID	37688001	";"	IMAGE_ID	37688	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;939qfirgca8h31umftrhltlfo3;ip;81.110.5.213;time;1713346637;data;"<id:	QUESTION_ID	132487	";"	IMAGE_ID	13249	";"	GT_ANSWER	blue	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;2;1;1;2;2;2;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713346639;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;4;1;4;0;0;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346642;data;"<id:	QUESTION_ID	37688001	";"	IMAGE_ID	37688	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;4;3;5;5;5;4;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713346644;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;2;1;4;4;1;3;2;1;Next
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346645;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;2;4;2;2;2;2;2;Next
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346647;data;"<id:	QUESTION_ID	37688001	";"	IMAGE_ID	37688	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;3;4;4;2;5;3;4;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713346654;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713346657;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;3;4;4;4;2;4;2;3;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713346657;data;Next;;;;;;;;;;;;;;;;;;
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346658;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;3;2;2;2;1;2;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713346660;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;4;4;4;4;4;4;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346663;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;4;3;2;5;5;2;4;3;Next
id;ii6i4g9cro2cttgsc0a4tpkhko;ip;176.251.85.195;time;1713346665;data;"<id:	QUESTION_ID	14641	";"	IMAGE_ID	14641	";"	GT_ANSWER	rubber	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;3;3;4;5;3;3;3;3;Next
id;a5j7edl8p6sjus2pjn78scn1g4;ip;159.196.12.55;time;1713346666;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;2;4;5;5;5;4;3;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346668;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;4;4;4;4;4;4;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713346669;data;"<id:	QUESTION_ID	552504005	";"	IMAGE_ID	552504	";"	GT_ANSWER	flying kite	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	trial	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;ijpk8fnsl29q13m10r26p843mi;ip;102.182.145.176;time;1713346669;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;2;1;5;2;5;3;2;3;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713346670;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;4;4;3;4;3;2;3;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713346672;data;Next;;;;;;;;;;;;;;;;;;
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346672;data;"<id:	QUESTION_ID	423618001	";"	IMAGE_ID	423618	";"	GT_ANSWER	plastic	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;5;4;3;1;4;3;3;Next
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346673;data;"<id:	QUESTION_ID	37688001	";"	IMAGE_ID	37688	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;4;5;5;5;5;Next
id;939qfirgca8h31umftrhltlfo3;ip;81.110.5.213;time;1713346676;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;3;4;5;4;4;5;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346681;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;1;2;2;1;1;1;Next
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346690;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;5;3;4;4;4;4;3;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346692;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;4;5;5;5;4;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713346694;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;2;5;3;5;5;5;5;5;Next
id;ii6i4g9cro2cttgsc0a4tpkhko;ip;176.251.85.195;time;1713346697;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;5;5;3;3;3;3;Next
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346698;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;2;4;4;1;3;1;2;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713346704;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;4;4;3;3;3;4;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713346709;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;1;3;3;4;4;1;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713346709;data;"<id:	QUESTION_ID	118108	";"	IMAGE_ID	11811	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346714;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;0;3;2;0;4;5;3;4;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713346716;data;"<id:	QUESTION_ID	132487	";"	IMAGE_ID	13249	";"	GT_ANSWER	blue	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;4;4;5;5;5;5;4;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713346717;data;"<id:	QUESTION_ID	130433	";"	IMAGE_ID	13044	";"	GT_ANSWER	green	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;gpij5pm8pn78kkkkbj20d9qc4s;ip;136.226.167.75;time;1713346720;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;1;2;1;4;2;2;1;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713346726;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;3;2;2;2;3;2;2;2;Next
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346731;data;"<id:	QUESTION_ID	14641	";"	IMAGE_ID	14641	";"	GT_ANSWER	rubber	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;2;4;4;1;3;2;2;Next
id;939qfirgca8h31umftrhltlfo3;ip;81.110.5.213;time;1713346733;data;"<id:	QUESTION_ID	118108	";"	IMAGE_ID	11811	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;4;4;5;4;4;5;3;4;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713346737;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;2;2;4;3;1;2;3;3;Next
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346738;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;4;3;4;2;4;4;3;3;Next
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346743;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;1;4;4;3;4;2;5;4;Next
id;e9tp7afdn8ptttgqtf795dq5d7;ip;91.132.119.128;time;1713346747;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;2;2;2;3;4;2;2;2;Next
id;37rd6qbgbl10o0amt5nu9r27oe;ip;86.128.157.241;time;1713346756;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;4;4;4;4;4;4;Next
id;a5j7edl8p6sjus2pjn78scn1g4;ip;159.196.12.55;time;1713346757;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;2;4;3;5;5;4;4;4;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713346761;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;4;2;4;4;3;3;2;3;Next
id;gl4d3go82h0gm047tnvohrkdgj;ip;84.70.62.241;time;1713346766;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;4;5;4;5;5;Next
id;ijpk8fnsl29q13m10r26p843mi;ip;102.182.145.176;time;1713346768;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;3;5;3;4;4;4;3;4;Next
id;ijpk8fnsl29q13m10r26p843mi;ip;102.182.145.176;time;1713346768;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;3;5;3;4;4;4;3;4;Next
id;9gkjtro726mfqqmb0am4r7q1fa;ip;118.82.138.99;time;1713346768;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;4;4;1;4;3;4;Next
id;939qfirgca8h31umftrhltlfo3;ip;81.110.5.213;time;1713346771;data;"<id:	QUESTION_ID	37688001	";"	IMAGE_ID	37688	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;5;5;5;5;5;5;5;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713346773;data;"<id:	QUESTION_ID	14643	";"	IMAGE_ID	14643	";"	GT_ANSWER	red	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;3;1;1;1;1;1;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713346776;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;4;4;3;4;1;3;2;1;Next
